AnkleLeft,-0.3242176,-1.117471,-2.971368,0,0,0,1,1,1,1
SpineShoulder,-0.08910616,0.3009418,-2.993999,-2.893521E-06,-2.066801E-07,-0.03564617,0.9993645,1,1,1
ShoulderRight,0.07990145,0.3046562,-2.917572,0.05549897,0.1411057,-0.1799324,-0.9719225,1,1,1
ElbowRight,0.3389367,0.1974692,-2.831259,-0.1541765,0.2761823,0.2139327,-0.9242218,1,1,1
WristRight,0.5300971,0.336495,-2.664501,0,0,0,1,1,1,1
ShoulderLeft,-0.2598546,0.2971891,-3.071214,-0.01697185,0.07560682,0.1091964,-0.9909953,1,1,1
ElbowLeft,-0.5416112,0.2331535,-3.116116,-0.03177139,-0.04150268,-0.3196761,-0.9460842,1,1,1
WristLeft,-0.7526727,0.3958468,-3.089646,0,0,0,1,1,1,1
Neck,-0.09955785,0.4472653,-2.994,0,0,-0.02111263,0.9997771,1,1,1
HeadOrient,-0.1105219,0.7067479,-2.994,0,0,0,1,1,1,1
Pelvis,-0.09502237,-0.07029986,-2.994,-4.86228E-07,7.748619E-09,-0.007967301,-0.9999683,1,1,1
HipRight,0.04577765,-0.1582999,-2.994,0.02126406,0,0,-0.9997739,1,1,1
KneeRight,0.04577765,-0.6823964,-2.971696,0,0,-0.02937369,0.9995685,1,1,1
AnkleRight,0.07149573,-1.119604,-2.971696,0,0,0,1,1,1,1
HipLeft,-0.2402224,-0.1626999,-2.994,-0.02154319,0.002062641,0.04771979,0.9986264,1,1,1
KneeLeft,-0.2900795,-0.6834293,-2.971368,0,0,-0.0392352,-0.99923,1,1,1
AnkleLeft,-0.3242176,-1.117471,-2.971368,0,0,0,1,1,1,1
SpineShoulder,-0.08910616,0.3009418,-2.993999,-2.893521E-06,-2.066801E-07,-0.03564617,0.9993645,1,1,1
ShoulderRight,0.07990145,0.3046562,-2.917572,0.05549897,0.1411057,-0.1799324,-0.9719225,1,1,1
ElbowRight,0.3389367,0.1974692,-2.831259,-0.1541765,0.2761823,0.2139327,-0.9242218,1,1,1
WristRight,0.5300971,0.336495,-2.664501,0,0,0,1,1,1,1
ShoulderLeft,-0.2598546,0.2971891,-3.071214,-0.01697185,0.07560682,0.1091964,-0.9909953,1,1,1
ElbowLeft,-0.5416112,0.2331535,-3.116116,-0.03177139,-0.04150268,-0.3196761,-0.9460842,1,1,1
WristLeft,-0.7526727,0.3958468,-3.089646,0,0,0,1,1,1,1
Neck,-0.09955785,0.4472653,-2.994,0,0,-0.02111263,0.9997771,1,1,1
HeadOrient,-0.1105219,0.7067479,-2.994,0,0,0,1,1,1,1
Pelvis,-0.09502237,-0.07029986,-2.994,-4.823859E-07,7.626635E-09,-0.00790436,-0.9999688,1,1,1
HipRight,0.04577765,-0.1582999,-2.994,0.0214874,0,0,-0.9997691,1,1,1
KneeRight,0.04577765,-0.6823864,-2.971462,0,0,-0.02937369,0.9995685,1,1,1
AnkleRight,0.07149573,-1.119594,-2.971462,0,0,0,1,1,1,1
HipLeft,-0.2402224,-0.1626999,-2.994,-0.02177081,0.002106845,0.04822954,0.9985968,1,1,1
KneeLeft,-0.2906096,-0.6833678,-2.971127,0,0,-0.0392352,-0.99923,1,1,1
AnkleLeft,-0.3247477,-1.117409,-2.971127,0,0,0,1,1,1,1
SpineShoulder,-0.08915292,0.3009426,-2.993999,-2.893521E-06,-2.066801E-07,-0.03564617,0.9993645,1,1,1
ShoulderRight,0.0798547,0.304657,-2.917572,0.05549897,0.1411057,-0.1799324,-0.9719225,1,1,1
ElbowRight,0.33889,0.19747,-2.831259,-0.1541765,0.2761823,0.2139327,-0.9242218,1,1,1
WristRight,0.5300504,0.3364958,-2.664501,0,0,0,1,1,1,1
ShoulderLeft,-0.2599013,0.2971899,-3.071214,-0.01697185,0.07560682,0.1091964,-0.9909953,1,1,1
ElbowLeft,-0.5416579,0.2331543,-3.116116,-0.03205422,-0.04076866,-0.3257939,-0.9440174,1,1,1
WristLeft,-0.7506174,0.3985806,-3.089909,0,0,0,1,1,1,1
Neck,-0.09960459,0.4472661,-2.994,0,0,-0.02111263,0.9997771,1,1,1
HeadOrient,-0.1105687,0.7067487,-2.994,0,0,0,1,1,1,1
Pelvis,-0.09502237,-0.07029986,-2.994,-4.86228E-07,7.748619E-09,-0.007967301,-0.9999683,1,1,1
HipRight,0.04577765,-0.1582999,-2.994,0.02126406,0,0,-0.9997739,1,1,1
KneeRight,0.04577765,-0.6823964,-2.971696,0,0,-0.02937369,0.9995685,1,1,1
AnkleRight,0.07149573,-1.119604,-2.971696,0,0,0,1,1,1,1
HipLeft,-0.2402224,-0.1626999,-2.994,-0.02154319,0.002062641,0.04771979,0.9986264,1,1,1
KneeLeft,-0.2900795,-0.6834293,-2.971368,0,0,-0.0392352,-0.99923,1,1,1
AnkleLeft,-0.3242176,-1.117471,-2.971368,0,0,0,1,1,1,1
SpineShoulder,-0.08910616,0.3009418,-2.993999,-2.893521E-06,-2.066801E-07,-0.03564617,0.9993645,1,1,1
ShoulderRight,0.07990145,0.3046562,-2.917572,0.05549897,0.1411057,-0.1799324,-0.9719225,1,1,1
ElbowRight,0.3389367,0.1974692,-2.831259,-0.1541765,0.2761823,0.2139327,-0.9242218,1,1,1
WristRight,0.5300971,0.336495,-2.664501,0,0,0,1,1,1,1
ShoulderLeft,-0.2598546,0.2971891,-3.071214,-0.01697185,0.07560682,0.1091964,-0.9909953,1,1,1
ElbowLeft,-0.5416112,0.2331535,-3.116116,-0.03205422,-0.04076866,-0.3257939,-0.9440174,1,1,1
WristLeft,-0.7505707,0.3985798,-3.089909,0,0,0,1,1,1,1
Neck,-0.09955785,0.4472653,-2.994,0,0,-0.02111263,0.9997771,1,1,1
HeadOrient,-0.1105219,0.7067479,-2.994,0,0,0,1,1,1,1
Pelvis,-0.09502237,-0.07029986,-2.994,-4.86228E-07,7.748619E-09,-0.007967301,-0.9999683,1,1,1
HipRight,0.04577765,-0.1582999,-2.994,0.02684953,0,0,-0.9996395,1,1,1
KneeRight,0.04577765,-0.6821145,-2.965841,0,0,-0.02937369,0.9995685,1,1,1
AnkleRight,0.07149573,-1.119322,-2.965841,0,0,0,1,1,1,1
